BNO080data:system time,channal,collection time,accelerometer X,accelerometer Y,accelerometer Z,gyro X,gyro Y,gyro Z,magnetometer X,magnetometer Y,magnetometer Z,AccuracyLevel,QuatI,QuatJ,QuatK,QuatReal
BNO055data:SystemTime,Channal,Collectiontime,AccelerometerX,AccelerometerY,AccelerometerZ,GyroX,GyroY,GyroZ,MagnetometerX,MagnetometerY,MagnetometerZ,EulerX,EulerY,EulerZ,LineAraccelX,LineAraccelY,LineAraccelZ,GravityX,GravityY,GravityZ,QuaternionW,QuaternionX,QuaternionY,QuaternionZ,OrientationX,OrientationY,OrientationZ)
20190207151424228,3,1364513,-1.96,8.90,-4.09,-0.19,-0.08,-0.07,12.38,-44.69,-25.06,Medium,0.83,0.06,-0.10,0.54,
20190207151424260,4,1364544,-8.85,-2.03,3.03,0.05,-0.03,-0.05,44.38,21.56,23.75,Low,-0.07,0.58,-0.08,0.81,
20190207151424292,1,1364562,6.34,-6.41,3.43,-0.18,0.10,-0.05,-44.50,-26.75,-16.75,Medium,-0.48,0.02,-0.79,0.39,
20190207151425325,2,1364594,-7.71,-3.91,4.31,-0.02,-0.00,-0.01,4.69,57.06,10.75,Medium,-0.26,0.47,0.07,0.84,
20190207151425325,3,1364604,-1.89,9.05,-3.52,-0.19,-0.08,-0.07,12.38,-44.69,-25.06,Medium,0.83,0.06,-0.10,0.54,
20190207151425356,4,1364622,-8.85,-2.03,3.03,0.04,-0.01,-0.02,44.38,21.56,23.75,Low,-0.07,0.58,-0.08,0.81,
20190207151425392,1,1364655,6.30,-6.53,3.35,-0.18,0.10,-0.05,-44.50,-26.75,-16.75,Medium,-0.48,0.02,-0.79,0.39,
20190207151425392,2,1364675,-7.59,-4.10,4.43,-0.02,-0.00,-0.01,4.69,57.06,10.75,Medium,-0.26,0.47,0.07,0.84,
20190207151425426,3,1364715,-1.89,9.05,-3.52,-0.05,-0.04,0.06,12.38,-44.69,-25.06,Medium,0.83,0.06,-0.10,0.54,
20190207151425456,4,1364746,-8.93,-2.03,3.03,0.04,-0.01,-0.02,44.38,21.56,23.75,Low,-0.07,0.58,-0.08,0.81,
20190207151425494,1,1364765,6.07,-6.56,3.62,-0.18,0.10,-0.05,-44.50,-26.75,-16.75,Medium,-0.48,0.02,-0.79,0.39,
20190207151425526,2,1364795,-7.71,-4.02,4.27,-0.02,-0.00,-0.01,4.69,57.06,10.75,Medium,-0.26,0.47,0.07,0.84,
20190207151425527,3,1364804,-1.89,9.05,-3.52,-0.05,0.00,0.02,12.38,-44.69,-25.06,Medium,0.83,0.06,-0.10,0.54,
20190207151425558,4,1364821,-8.93,-2.03,3.03,-0.00,-0.03,0.01,44.38,21.56,23.75,Low,-0.07,0.58,-0.08,0.81,
20190207151425594,1,1364854,6.00,-6.87,3.50,-0.18,0.10,-0.05,-44.50,-26.75,-16.75,Medium,-0.48,0.02,-0.79,0.39,
20190207151425594,2,1364873,-7.52,-4.17,4.27,-0.02,-0.00,-0.01,4.69,57.06,10.75,Medium,-0.26,0.47,0.07,0.84,
20190207151425626,3,1364914,-1.51,9.02,-3.64,-0.05,0.00,0.02,12.38,-44.69,-25.06,Medium,0.83,0.06,-0.10,0.54,
